2019-11-15,2337361,BIG,G2,3,Vertigo,Nuke,0.0,Mirage,Overpass,0.0,Inferno,Dust2,Train
2019-11-14,2337822,Demise,ENZO,1,Nuke,Mirage,Inferno,Vertigo,Train,Overpass,0.0,0.0,Dust2
2019-11-14,2337817,TYLOO,Genuine,1,Nuke,Overpass,Train,Inferno,Vertigo,Mirage,0.0,0.0,Dust2
2019-11-14,2337818,Yalla,Absolute,1,Overpass,Vertigo,Inferno,Nuke,Train,Dust2,0.0,0.0,Mirage
2019-11-14,2337819,LaZe,MVP PK,1,Dust2,Vertigo,Overpass,Train,Mirage,Nuke,0.0,0.0,Inferno
2019-11-14,2337820,AUGUST,Alpha Red,1,Dust2,Overpass,Inferno,Nuke,Train,Vertigo,0.0,0.0,Mirage
2019-11-14,2337859,TYLOO,Yalla,1,Nuke,Mirage,Dust2,Inferno,Vertigo,Overpass,0.0,0.0,Train
2019-11-14,2337370,ATK,Envy,3,Mirage,Train,0.0,Inferno,Vertigo,0.0,Overpass,Nuke,Dust2
2019-11-14,2337821,BOOT,Ground Zero,1,Mirage,Overpass,Nuke,Vertigo,Train,Inferno,0.0,0.0,Dust2
2019-11-14,2337776,Singularity,DETONA,3,Vertigo,Inferno,0.0,Nuke,Mirage,0.0,Overpass,Dust2,Train
2019-11-14,2337824,Bren,Entity,1,Overpass,Dust2,Mirage,Inferno,Nuke,Vertigo,0.0,0.0,Train
2019-11-14,2337384,Alpha Red,Lucid Dream,3,Nuke,Mirage,0.0,Overpass,Train,0.0,Inferno,Vertigo,Dust2
2019-11-14,2337360,North,G2,3,Vertigo,Nuke,0.0,Inferno,Mirage,0.0,Train,Dust2,Overpass
2019-11-14,2337768,hREDS,PACT,3,Vertigo,Train,0.0,Overpass,Mirage,0.0,Dust2,Nuke,Inferno
2019-11-14,2337359,BIG,NiP,3,Vertigo,Mirage,0.0,Dust2,Overpass,0.0,Train,Nuke,Inferno
2019-11-14,2337858,AUGUST,MVP PK,1,Vertigo,Overpass,Mirage,Train,0.0,0.0,0.0,Nuke,Inferno
2019-11-14,2337802,SJ,HellRaisers,3,Overpass,Vertigo,0.0,Dust2,Train,0.0,Nuke,Mirage,Inferno
2019-11-14,2337866,Demise,BOOT,1,Train,Nuke,Inferno,Overpass,Mirage,Vertigo,0.0,0.0,Dust2
2019-11-14,2337383,Invictus,TYLOO,3,Inferno,Vertigo,0.0,Nuke,Overpass,0.0,Train,Dust2,Mirage
2019-11-14,2337867,ViCi,Bren,1,Dust2,Nuke,Inferno,Vertigo,Mirage,Overpass,0.0,0.0,Train
2019-11-13,2337766,SJ,Nemiga,3,Mirage,Overpass,0.0,Train,Vertigo,0.0,Nuke,Dust2,Inferno
2019-11-13,2337784,TYLOO,EHOME,3,Nuke,Inferno,0.0,Vertigo,Dust2,0.0,Overpass,Train,Mirage
2019-11-13,2337786,OneThree,EHOME,3,Vertigo,Overpass,0.0,Mirage,Dust2,0.0,Inferno,Nuke,Train
2019-11-13,2337812,TYLOO,EHOME,3,Nuke,Mirage,0.0,Vertigo,Dust2,0.0,Overpass,Inferno,Train
2019-11-13,2337715,Giants,forZe,3,Mirage,Overpass,0.0,Vertigo,Train,0.0,Dust2,Nuke,Inferno
2019-11-13,2337385,Invictus,Alpha Red,3,Inferno,Dust2,0.0,Nuke,Vertigo,0.0,Train,Overpass,Mirage
2019-11-13,2337801,SKADE,Nordavind,3,Vertigo,Inferno,0.0,Train,Nuke,0.0,Mirage,Dust2,Overpass
2019-11-13,2337767,Wisla Krakow,pro100,3,Vertigo,Dust2,0.0,Nuke,Mirage,0.0,Inferno,Overpass,Train
2019-11-13,2337811,HAVU,Spirit,3,Inferno,Dust2,0.0,Vertigo,Train,0.0,Nuke,Mirage,Overpass
2019-11-13,2337357,G2,NiP,3,Nuke,Train,0.0,Vertigo,Overpass,0.0,Dust2,Inferno,Mirage
2019-11-13,2337358,BIG,North,3,Vertigo,Dust2,0.0,Inferno,Overpass,0.0,Mirage,Train,Nuke
2019-11-13,2337386,TYLOO,Lucid Dream,3,Nuke,Train,0.0,Overpass,Dust2,0.0,Inferno,Mirage,Vertigo
2019-11-12,2337782,Lynn Vision,OneThree,3,Train,Nuke,0.0,Vertigo,Overpass,0.0,Dust2,Mirage,Inferno
2019-11-12,2337673,OneThree,EHOME,3,Vertigo,Overpass,0.0,Inferno,Dust2,0.0,Mirage,Nuke,Train
2019-11-12,2337674,TYLOO,Lynn Vision,3,Nuke,Overpass,0.0,Train,Mirage,0.0,Vertigo,Dust2,Inferno
2019-11-12,2337770,SKADE,Izako Boars,3,Vertigo,Overpass,0.0,Inferno,Dust2,0.0,Mirage,Train,Nuke
2019-11-12,2337714,Sprout,Illuminar,3,Vertigo,Inferno,0.0,Dust2,Mirage,0.0,Nuke,Train,Overpass
2019-11-12,2337764,HellRaisers,SMASH,3,Nuke,Vertigo,0.0,Mirage,Train,0.0,Inferno,Dust2,Overpass
2019-11-12,2337771,Espada,EXTREMUM,3,Inferno,Vertigo,0.0,Nuke,Overpass,0.0,Dust2,Mirage,Train
2019-11-12,2337785,HellRaisers,m1x,3,Dust2,Overpass,0.0,Inferno,Vertigo,0.0,Nuke,Mirage,Train
2019-11-12,2337796,Espada,Izako Boars,3,Inferno,Mirage,0.0,Dust2,Vertigo,0.0,Overpass,Nuke,Train
2019-11-12,2337779,Spirit,forZe,3,Nuke,Train,0.0,Mirage,Overpass,0.0,Dust2,Inferno,Vertigo
2019-11-12,2337769,Winstrike,Nordavind,3,Inferno,Vertigo,0.0,Train,Mirage,0.0,Nuke,Overpass,Dust2
2019-11-12,2337780,pro100,CR4ZY,3,Mirage,Nuke,0.0,Overpass,Train,0.0,Vertigo,Inferno,Dust2
2019-11-12,2337808,CR4ZY,HAVU,3,Overpass,Train,0.0,Inferno,Vertigo,0.0,Mirage,Nuke,Dust2
2019-11-12,2337781,HAVU,AVANGAR,3,Inferno,Mirage,0.0,Nuke,Vertigo,0.0,Train,Overpass,Dust2
2019-11-11,2337760,Nemiga,forZe,3,Train,Overpass,0.0,Vertigo,Mirage,0.0,Dust2,Nuke,Inferno
2019-11-11,2337753,Triumph,INTZ,3,Train,Overpass,0.0,Inferno,Dust2,0.0,Vertigo,Mirage,Nuke
2019-11-11,2337761,Winstrike,Gambit Youngsters,3,Inferno,Overpass,0.0,Nuke,Mirage,0.0,Vertigo,Dust2,Train
2019-11-11,2337762,Nordavind,Copenhagen Flames,3,Train,Nuke,0.0,Dust2,Mirage,0.0,Vertigo,Inferno,Overpass
2019-11-11,2337750,Espada,SKADE,3,Inferno,Overpass,0.0,Vertigo,Train,0.0,Dust2,Nuke,Mirage
2019-11-11,2337757,pro100,Spirit,3,Inferno,Nuke,0.0,Vertigo,Train,0.0,Overpass,Mirage,Dust2
2019-11-11,2337758,Movistar Riders,HAVU,3,Dust2,Nuke,0.0,Inferno,Vertigo,0.0,Overpass,Train,Mirage
2019-11-11,2337759,CR4ZY,AVANGAR,3,Overpass,Vertigo,0.0,Nuke,Inferno,0.0,Mirage,Train,Dust2
2019-11-11,2337763,m1x,Heretics,3,Nuke,Vertigo,0.0,Train,Overpass,0.0,Mirage,Inferno,Dust2
2019-11-11,2337772,CR4ZY,forZe,3,Overpass,Inferno,0.0,Vertigo,Train,0.0,Mirage,Nuke,Dust2
2019-11-11,2337773,HAVU,Spirit,3,Inferno,Overpass,0.0,Vertigo,Train,0.0,Nuke,Mirage,Dust2
2019-11-11,2337775,Nemiga,AVANGAR,3,Train,Vertigo,0.0,Nuke,Mirage,0.0,Inferno,Dust2,Overpass
2019-11-11,2337774,pro100,Movistar Riders,3,Inferno,Nuke,0.0,Dust2,Train,0.0,Overpass,Vertigo,Mirage
2019-11-10,2337712,Hard Legion,HAVU,3,Nuke,Vertigo,0.0,Inferno,Overpass,0.0,Mirage,Train,Dust2
2019-11-10,2337743,Riot Squad,INTZ,3,Vertigo,Nuke,0.0,Dust2,Overpass,0.0,Inferno,Mirage,Train
2019-11-10,2337748,Rugratz,TeamOne,3,Inferno,Dust2,0.0,Vertigo,Train,0.0,Nuke,Overpass,Mirage
2019-11-10,2337744,Triumph,Ben's Anime Team,3,Train,Inferno,0.0,Vertigo,Dust2,0.0,Overpass,Nuke,Mirage
2019-11-10,2337745,Brute,Universe,3,Train,Mirage,0.0,Vertigo,Nuke,0.0,Dust2,Overpass,Inferno
2019-11-10,2337752,Rugratz,Triumph,3,Inferno,Dust2,0.0,Train,Nuke,0.0,Vertigo,Mirage,Overpass
2019-11-10,2337711,BIG,SMASH,3,Vertigo,Dust2,0.0,Mirage,Train,0.0,Inferno,Nuke,Overpass
2019-11-10,2337754,OFFSET,Movistar Riders,3,Mirage,Nuke,0.0,Dust2,Overpass,0.0,Inferno,Vertigo,Train
2019-11-10,2337755,Keyd,Redemption POA,3,Nuke,Dust2,0.0,Mirage,Overpass,0.0,Inferno,Train,Vertigo
2019-11-10,2337741,OFFSET,x6tence,3,Mirage,Vertigo,0.0,Train,Inferno,0.0,Dust2,Overpass,Nuke
2019-11-09,2337721,eSuba,Brute,3,Dust2,Overpass,0.0,Train,Inferno,0.0,Vertigo,Nuke,Mirage
2019-11-09,2337707,MAC-51,INTZ,3,Train,Nuke,0.0,Dust2,Inferno,0.0,Mirage,Vertigo,Overpass
2019-11-09,2337694,Genuine,ORDER,3,Mirage,Inferno,0.0,Overpass,Nuke,0.0,Train,Vertigo,Dust2
2019-11-09,2337709,Rugratz,Riot Squad,3,Inferno,Dust2,0.0,Vertigo,Mirage,0.0,Nuke,Train,Overpass
2019-11-09,2337710,Ascent,Ben's Anime Team,3,Train,Inferno,0.0,Vertigo,Dust2,0.0,Mirage,Nuke,Overpass
2019-11-09,2337708,Triumph,TeamOne,3,Train,Overpass,0.0,Vertigo,Dust2,0.0,Nuke,Inferno,Mirage
2019-11-09,2337460,100 Thieves,Vitality,3,Overpass,Dust2,0.0,Train,Vertigo,0.0,Mirage,Nuke,Inferno
2019-11-09,2337461,FaZe,Astralis,3,Vertigo,Overpass,0.0,Mirage,Train,0.0,Dust2,Nuke,Inferno
2019-11-09,2337629,ex-BLUEJAYS,FATE,3,Overpass,Mirage,0.0,Nuke,Dust2,0.0,Train,Inferno,Vertigo
2019-11-09,2337739,VodkaJuniors,OFFSET,3,Dust2,Overpass,0.0,Mirage,Vertigo,0.0,Nuke,Train,Inferno
2019-11-09,2337737,x6tence,Giants,3,Vertigo,Dust2,0.0,Mirage,Inferno,0.0,Overpass,Nuke,Train
2019-11-09,2337722,eXtatus,Universe,3,Dust2,Nuke,0.0,Vertigo,Overpass,0.0,Inferno,Mirage,Train
2019-11-09,2337731,MAC-51,Triumph,3,Nuke,Overpass,0.0,Train,Dust2,0.0,Mirage,Inferno,Vertigo
2019-11-09,2337730,Riot Squad,Ben's Anime Team,3,Nuke,Mirage,0.0,Vertigo,Overpass,0.0,Dust2,Inferno,Train
2019-11-09,2337732,Ascent,Rugratz,3,Vertigo,Train,0.0,Inferno,Dust2,0.0,Mirage,Nuke,Overpass
2019-11-09,2337729,TeamOne,INTZ,3,Vertigo,Train,0.0,Inferno,Dust2,0.0,Nuke,Overpass,Mirage
2019-11-09,2337736,MAD Lions,Movistar Riders,3,Vertigo,Train,0.0,Dust2,Mirage,0.0,Nuke,Inferno,Overpass
2019-11-08,2337459,FaZe,Evil Geniuses,3,Vertigo,Train,0.0,Overpass,Mirage,0.0,Nuke,Inferno,Dust2
2019-11-08,2337457,TYLOO,Evil Geniuses,3,Nuke,Train,0.0,Vertigo,Overpass,0.0,Mirage,Inferno,Dust2
2019-11-08,2337458,100 Thieves,ENCE,3,Overpass,Train,0.0,Vertigo,Mirage,0.0,Inferno,Nuke,Dust2
2019-11-08,2337456,FaZe,Vitality,3,Vertigo,Mirage,0.0,Train,Dust2,0.0,Nuke,Overpass,Inferno
2019-11-08,2337696,forZe,Syman,3,Vertigo,Train,0.0,Nuke,Overpass,0.0,Inferno,Dust2,Mirage
2019-11-08,2337705,Movistar Riders,LDLC,3,Dust2,Mirage,0.0,Vertigo,Overpass,0.0,Inferno,Nuke,Train
2019-11-08,2337697,Aristocracy,Copenhagen Flames,3,Inferno,Mirage,0.0,Dust2,Train,0.0,Nuke,Overpass,Vertigo
2019-11-08,2337698,GamerLegion,Yalla,3,Vertigo,Nuke,0.0,Overpass,Train,0.0,Mirage,Inferno,Dust2
2019-11-07,2337672,Genuine,Chiefs,3,Mirage,Inferno,0.0,Train,Vertigo,0.0,Nuke,Dust2,Overpass
2019-11-07,2337449,ViCi,Astralis,3,Dust2,Train,0.0,Mirage,Vertigo,0.0,Inferno,Nuke,Overpass
2019-11-07,2337450,100 Thieves,ENCE,3,Overpass,Nuke,0.0,Vertigo,Mirage,0.0,Inferno,Train,Dust2
2019-11-07,2337452,FaZe,Evil Geniuses,3,Vertigo,Train,0.0,Overpass,Mirage,0.0,Nuke,Dust2,Inferno
2019-11-07,2337451,TYLOO,Vitality,3,Nuke,Overpass,0.0,Train,Mirage,0.0,Inferno,Dust2,Vertigo
2019-11-07,2337676,AUGUST,5POWER,3,Mirage,Vertigo,0.0,Overpass,Inferno,0.0,Nuke,Dust2,Train
2019-11-07,2337675,5POWER,Invictus,3,Vertigo,Mirage,0.0,Inferno,Overpass,0.0,Dust2,Train,Nuke
2019-11-07,2337670,PC419,SYF,3,Overpass,Train,0.0,Vertigo,Inferno,0.0,Dust2,Mirage,Nuke
2019-11-07,2337671,PC419,ORDER,3,Train,Vertigo,0.0,Overpass,Nuke,0.0,Dust2,Inferno,Mirage
2019-11-07,2337659,Baecon,Movistar Riders,3,Vertigo,Overpass,0.0,Dust2,Mirage,0.0,Nuke,Train,Inferno
2019-11-07,2337455,ViCi,ENCE,3,Dust2,Nuke,0.0,Vertigo,Overpass,0.0,Inferno,Train,Mirage
2019-11-07,2337642,Na`Vi Junior,Spirit,3,Nuke,Overpass,0.0,Vertigo,Train,0.0,Dust2,Inferno,Mirage
2019-11-07,2337658,FATE,LDLC,3,Nuke,Train,0.0,Vertigo,Mirage,0.0,Inferno,Dust2,Overpass
2019-11-07,2337454,100 Thieves,Astralis,3,Overpass,Dust2,0.0,Mirage,Vertigo,0.0,Inferno,Nuke,Train
2019-11-06,2337660,PC419,Chiefs,3,Train,Overpass,0.0,Inferno,Vertigo,0.0,Dust2,Mirage,Nuke
2019-11-06,2337526,MiTH.Maple,Invictus,3,Vertigo,Nuke,0.0,Inferno,Dust2,0.0,Overpass,Train,Mirage
2019-11-06,2337527,OneThree,5POWER,3,Vertigo,Overpass,0.0,Mirage,Nuke,0.0,Inferno,Dust2,Train
2019-11-06,2337665,Genuine,SYF,3,Mirage,Dust2,0.0,Vertigo,Inferno,0.0,Train,Overpass,Nuke
2019-11-06,2337666,ORDER,Chiefs,3,Overpass,Train,0.0,Vertigo,Inferno,0.0,Mirage,Nuke,Dust2
2019-11-06,2337430,SMASH,CR4ZY,3,Mirage,Train,0.0,Overpass,Vertigo,0.0,Nuke,Inferno,Dust2
2019-11-06,2337641,Nemiga,Espada,3,Train,Vertigo,0.0,Inferno,Overpass,0.0,Nuke,Dust2,Mirage
2019-11-05,2337524,Lucid Dream,MVP PK,3,Overpass,Dust2,0.0,Vertigo,Nuke,0.0,Mirage,Inferno,Train
2019-11-05,2337626,5POWER,Lynn Vision,3,Vertigo,Mirage,0.0,Train,Overpass,0.0,Dust2,Inferno,Nuke
2019-11-05,2337627,5POWER,OneThree,3,Inferno,Train,0.0,Vertigo,Overpass,0.0,Dust2,Mirage,Nuke
2019-11-05,2337525,AUGUST,BOOT,3,Vertigo,Nuke,0.0,Overpass,Inferno,0.0,Mirage,Train,Dust2
2019-11-05,2337610,Baecon,LDLC,3,Train,Vertigo,0.0,Inferno,Mirage,0.0,Dust2,Nuke,Overpass
2019-11-05,2337649,AUGUST,MVP PK,3,Vertigo,Mirage,0.0,Dust2,Nuke,0.0,Train,Inferno,Overpass
2019-11-05,2337428,Virtus.pro,BIG,3,Dust2,Train,0.0,Vertigo,Inferno,0.0,Nuke,Overpass,Mirage
2019-11-05,2337426,Hard Legion,Giants,3,Nuke,Inferno,0.0,Mirage,Train,0.0,Overpass,Vertigo,Dust2
2019-11-05,2337611,FATE,Movistar Riders,3,Nuke,Train,0.0,Dust2,Overpass,0.0,Mirage,Vertigo,Inferno
2019-11-04,2337431,Copenhagen Flames,Yalla,3,Dust2,Vertigo,0.0,Nuke,Train,0.0,Overpass,Inferno,Mirage
2019-11-04,2337429,Aristocracy,GamerLegion,3,Inferno,Mirage,0.0,Vertigo,Train,0.0,Nuke,Overpass,Dust2
2019-11-04,2337615,TYLOO,EHOME,3,Nuke,Mirage,0.0,Vertigo,Dust2,0.0,Overpass,Train,Inferno
2019-11-03,2337589,GamerLegion,Aristocracy,3,Vertigo,Train,0.0,Inferno,Mirage,0.0,Overpass,Nuke,Dust2
2019-11-03,2337559,Grayhound,Absolute,3,Vertigo,Train,0.0,Nuke,Overpass,0.0,Inferno,Mirage,Dust2
2019-11-03,2337563,Lucid Dream,Darkhorse,3,Overpass,Mirage,0.0,Nuke,Vertigo,0.0,Dust2,Inferno,Train
2019-11-03,2337558,Bren,Alpha Red,3,Vertigo,Mirage,0.0,Nuke,Train,0.0,Inferno,Dust2,Overpass
2019-11-03,2337560,ViCi,5POWER,3,Dust2,Mirage,0.0,Vertigo,Nuke,0.0,Train,Overpass,Inferno
2019-11-03,2337592,Grayhound,Alpha Red,3,Vertigo,Mirage,0.0,Nuke,Train,0.0,Inferno,Dust2,Overpass
2019-11-03,2337590,Nordavind,BIG,3,Train,Nuke,0.0,Vertigo,Inferno,0.0,Overpass,Dust2,Mirage
2019-11-03,2337587,RED Canids,DETONA,1,Inferno,Dust2,Mirage,Nuke,Overpass,Vertigo,0.0,0.0,Train
2019-11-03,2337562,BTRG,BOOT,3,Vertigo,Nuke,0.0,Overpass,Train,0.0,Mirage,Dust2,Inferno
2019-11-03,2337594,BIG,Illuminar,3,Vertigo,Overpass,0.0,Dust2,Inferno,0.0,Train,Nuke,Mirage
2019-11-03,2337550,Nemiga,Copenhagen Flames,3,Train,Vertigo,0.0,Dust2,Mirage,0.0,Inferno,Overpass,Nuke
2019-11-03,2337595,GamerLegion,Virtus.pro,3,Nuke,Vertigo,0.0,Dust2,Inferno,0.0,Overpass,Train,Mirage
2019-11-03,2337427,HAVU,forZe,3,Inferno,Overpass,0.0,Vertigo,Train,0.0,Dust2,Mirage,Nuke
2019-11-03,2337551,Heretics,Phoenix,3,Train,Overpass,0.0,Nuke,Vertigo,0.0,Inferno,Mirage,Dust2
2019-11-03,2337608,DETONA,Evidence,3,Overpass,Vertigo,0.0,Nuke,Inferno,0.0,Dust2,Mirage,Train
2019-11-03,2337605,GamerLegion,BIG,3,Nuke,Inferno,0.0,Vertigo,Mirage,0.0,Overpass,Train,Dust2
2019-11-03,2337554,RUFUS,Redemption POA,3,Vertigo,Inferno,0.0,Mirage,Overpass,0.0,Nuke,Train,Dust2
2019-11-03,2337591,HellRaisers,Illuminar,3,Vertigo,Mirage,0.0,Dust2,Train,0.0,Inferno,Nuke,Overpass
2019-11-02,2337502,Alpha Red,Syntax,2,Dust2,Mirage,0.0,Vertigo,Nuke,0.0,Overpass,Inferno,Train
2019-11-02,2337512,NASR,Bren,2,Overpass,Mirage,0.0,Train,Vertigo,0.0,Dust2,Inferno,Nuke
2019-11-02,2337505,ahq,Bren,2,Train,Overpass,0.0,Mirage,Vertigo,0.0,Dust2,Nuke,Inferno
2019-11-02,2337504,Absolute,ikarus,2,Nuke,Train,0.0,Dust2,Overpass,0.0,Mirage,Vertigo,Inferno
2019-11-02,2337507,Grayhound,FrostFire,2,Vertigo,Train,0.0,Overpass,Nuke,0.0,Dust2,Inferno,Mirage
2019-11-02,2337506,NASR,LaZe,2,Mirage,Vertigo,0.0,Dust2,Overpass,0.0,Nuke,Inferno,Train
2019-11-02,2337503,BOOM,Let's Quit,2,Overpass,Mirage,0.0,Vertigo,Train,0.0,Nuke,Inferno,Dust2
2019-11-02,2337544,5POWER,Lynn Vision,3,Vertigo,Mirage,0.0,Train,Nuke,0.0,Overpass,Inferno,Dust2
2019-11-02,2337513,Grayhound,ahq,2,Mirage,Vertigo,0.0,Overpass,Train,0.0,Nuke,Inferno,Dust2
2019-11-02,2337510,Let's Quit,Absolute,2,Train,Mirage,0.0,Nuke,Inferno,0.0,Dust2,Vertigo,Overpass
2019-11-02,2337508,BOOM,Alpha Red,2,Overpass,Vertigo,0.0,Nuke,Dust2,0.0,Train,Mirage,Inferno
2019-11-02,2337547,BOOT,Darkhorse,3,Overpass,Dust2,0.0,Nuke,Vertigo,0.0,Train,Mirage,Inferno
2019-11-02,2337509,Syntax,ikarus,2,Vertigo,Nuke,0.0,Overpass,Dust2,0.0,Mirage,Inferno,Train
2019-11-02,2337543,ViCi,EHOME,3,Dust2,Overpass,0.0,Vertigo,Nuke,0.0,Train,Mirage,Inferno
2019-11-02,2337511,FrostFire,LaZe,2,Mirage,Overpass,0.0,Nuke,Vertigo,0.0,Train,Dust2,Inferno
2019-11-02,2337546,Invictus,5POWER,3,Inferno,Nuke,0.0,Vertigo,Train,0.0,Mirage,Overpass,Dust2
2019-11-02,2337267,FaZe,Cloud9,1,Overpass,Nuke,Train,Dust2,Mirage,Vertigo,0.0,0.0,Inferno
2019-11-02,2337272,NiP,FaZe,3,Vertigo,Train,0.0,Overpass,Mirage,0.0,Nuke,Dust2,Inferno
2019-11-02,2337269,NiP,Natus Vincere,1,Mirage,Dust2,Overpass,Vertigo,Inferno,Train,0.0,0.0,Nuke
2019-11-02,2337270,Liquid,FaZe,1,Train,Nuke,Vertigo,Dust2,Overpass,Mirage,0.0,0.0,Inferno
2019-11-02,2337263,Astralis,Liquid,1,Mirage,Dust2,Inferno,Train,Vertigo,Overpass,0.0,0.0,Nuke
2019-11-02,2337266,Astralis,Natus Vincere,1,Mirage,Overpass,Dust2,Vertigo,Inferno,Train,0.0,0.0,Nuke
2019-11-02,2337271,Cloud9,Astralis,1,Vertigo,Inferno,Dust2,Mirage,Overpass,Train,0.0,0.0,Nuke
2019-11-02,2337268,Liquid,NiP,1,Train,Nuke,Overpass,Inferno,Dust2,Vertigo,0.0,0.0,Mirage
2019-11-02,2337548,BTRG,Lucid Dream,3,Vertigo,Dust2,0.0,Overpass,Nuke,0.0,Mirage,Train,Inferno
2019-11-02,2337264,Natus Vincere,Cloud9,1,Vertigo,Overpass,Dust2,Mirage,Inferno,Nuke,0.0,0.0,Train
2019-11-02,2337265,FaZe,NiP,1,Overpass,Nuke,Vertigo,Inferno,Train,Mirage,0.0,0.0,Dust2
2019-11-01,2337539,5POWER,ViCi,3,Dust2,Inferno,0.0,Vertigo,Mirage,0.0,Nuke,Overpass,Train
2019-11-01,2337477,Goodfellas,BOOT,1,Dust2,Inferno,Train,Overpass,Mirage,Vertigo,0.0,0.0,Nuke
2019-11-01,2337495,LaZe,Bren,2,Dust2,Vertigo,0.0,Mirage,Inferno,0.0,Overpass,Train,Nuke
2019-11-01,2337491,ikarus,BOOM,2,Dust2,Mirage,0.0,Overpass,Vertigo,0.0,Inferno,Nuke,Train
2019-11-01,2337490,Syntax,Absolute,2,Nuke,Vertigo,0.0,Overpass,Train,0.0,Mirage,Dust2,Inferno
2019-11-01,2337480,Darkhorse,Fallen5,1,Dust2,Inferno,Nuke,Vertigo,Mirage,Train,0.0,0.0,Overpass
2019-11-01,2337494,ahq,FrostFire,2,Vertigo,Overpass,0.0,Inferno,Mirage,0.0,Dust2,Nuke,Train
2019-11-01,2337492,Let's Quit,Alpha Red,2,Overpass,Vertigo,0.0,Nuke,Dust2,0.0,Inferno,Train,Mirage
2019-11-01,2337493,Grayhound,NASR,2,Vertigo,Train,0.0,Dust2,Nuke,0.0,Overpass,Mirage,Inferno
2019-11-01,2337488,Grayhound,Bren,2,Vertigo,Train,0.0,Dust2,Nuke,0.0,Overpass,Inferno,Mirage
2019-11-01,2337414,Lynn Vision,Invictus,3,Train,Mirage,0.0,Inferno,Overpass,0.0,Vertigo,Dust2,Nuke
2019-11-01,2337475,Goodfellas,BTRG,1,Inferno,Dust2,Train,Vertigo,Overpass,Nuke,0.0,0.0,Mirage
2019-11-01,2337489,FrostFire,NASR,2,Overpass,Train,0.0,Dust2,Vertigo,0.0,Nuke,Inferno,Mirage
2019-11-01,2337486,Let's Quit,ikarus,2,Overpass,Vertigo,0.0,Dust2,Mirage,0.0,Inferno,Nuke,Train
2019-11-01,2337485,Alpha Red,Absolute,2,Dust2,Mirage,0.0,Train,Nuke,0.0,Inferno,Overpass,Vertigo
2019-11-01,2337484,BOOM,Syntax,2,Overpass,Mirage,0.0,Nuke,Vertigo,0.0,Train,Inferno,Dust2
2019-11-01,2337474,Lucid Dream,Darkhorse,1,Overpass,Inferno,Vertigo,Mirage,Train,Nuke,0.0,0.0,Dust2
2019-11-01,2337500,LaZe,Grayhound,2,Overpass,Dust2,0.0,Vertigo,Train,0.0,Mirage,Nuke,Inferno
2019-11-01,2337482,Darkhorse,Impunity,1,Mirage,Dust2,Nuke,Overpass,Train,Vertigo,0.0,0.0,Inferno
2019-11-01,2337487,LaZe,ahq,2,Vertigo,Dust2,0.0,Overpass,Train,0.0,Mirage,Inferno,Nuke
2019-11-01,2337499,FrostFire,Bren,2,Overpass,Mirage,0.0,Vertigo,Dust2,0.0,Nuke,Train,Inferno
2019-11-01,2337258,Astralis,FaZe,1,Mirage,Dust2,Train,Vertigo,Overpass,Nuke,0.0,0.0,Inferno
2019-11-01,2337549,Movistar Riders,Illuminar,3,Dust2,Nuke,0.0,Inferno,Mirage,0.0,Train,Vertigo,Overpass
2019-11-01,2337260,Natus Vincere,FaZe,1,Vertigo,Inferno,Mirage,Train,Overpass,Dust2,0.0,0.0,Nuke
2019-11-01,2337538,Spirit,Movistar Riders,3,Vertigo,Train,0.0,Dust2,Nuke,0.0,Mirage,Inferno,Overpass
2019-11-01,2337261,NiP,Astralis,1,Vertigo,Train,Inferno,Mirage,Dust2,Nuke,0.0,0.0,Overpass
2019-11-01,2337262,Cloud9,Liquid,1,Vertigo,Mirage,Dust2,Train,Nuke,Overpass,0.0,0.0,Inferno
2019-11-01,2337259,Natus Vincere,Liquid,1,Vertigo,Inferno,Mirage,Train,Nuke,Overpass,0.0,0.0,Dust2
2019-11-01,2337257,Cloud9,NiP,1,Vertigo,Inferno,Nuke,Mirage,Train,Dust2,0.0,0.0,Overpass
2019-11-01,2337496,BOOM,Absolute,2,Overpass,Vertigo,0.0,Nuke,Train,0.0,Inferno,Mirage,Dust2
2019-11-01,2337530,Unique,Nemiga,3,Inferno,Overpass,0.0,Train,Vertigo,0.0,Nuke,Mirage,Dust2
2019-11-01,2337424,ex-Windigo,Illuminar,3,Vertigo,Inferno,0.0,Dust2,Train,0.0,Overpass,Nuke,Mirage
2019-11-01,2337453,Sprout,Illuminar,3,Vertigo,Train,0.0,Dust2,Inferno,0.0,Nuke,Overpass,Mirage
2019-11-01,2337501,NASR,ahq,2,Mirage,Vertigo,0.0,Overpass,Train,0.0,Nuke,Dust2,Inferno
2019-11-01,2337497,Syntax,Let's Quit,2,Dust2,Nuke,0.0,Train,Vertigo,0.0,Overpass,Inferno,Mirage
2019-11-01,2337498,ikarus,Alpha Red,2,Dust2,Train,0.0,Nuke,Vertigo,0.0,Inferno,Overpass,Mirage
2019-11-01,2337541,EHOME,Invictus,3,Vertigo,Dust2,0.0,Inferno,Overpass,0.0,Nuke,Train,Mirage
2019-10-31,2337483,mousesports,SMASH,3,Overpass,Inferno,0.0,Mirage,Train,0.0,Dust2,Vertigo,Nuke
2019-10-31,2337464,Fallen5,Lucid Dream,1,Vertigo,Nuke,Train,Overpass,Inferno,Dust2,0.0,0.0,Mirage
